benchmark,solver,type,size,time
Varden,CPAM-Z,0,4,1.000000e-06
Varden,CPAM-Z,0,36,2.000000e-06
Varden,CPAM-Z,0,42,1.000000e-05
Varden,CPAM-Z,0,26,3.000000e-06
Varden,CPAM-Z,0,16,3.000000e-06
Varden,CPAM-Z,0,35,2.000000e-06
Varden,CPAM-Z,0,83,1.100000e-05
Varden,CPAM-Z,0,14,2.000000e-06
Varden,CPAM-Z,0,69,4.000000e-06
Varden,CPAM-Z,0,9,2.000000e-06
Varden,CPAM-Z,0,60,3.000000e-06
Varden,CPAM-Z,0,55,3.000000e-06
Varden,CPAM-Z,0,15,2.000000e-06
Varden,CPAM-Z,0,40,3.000000e-06
Varden,CPAM-Z,0,27,3.000000e-06
Varden,CPAM-Z,0,13,3.000000e-06
Varden,CPAM-Z,0,5,2.000000e-06
Varden,CPAM-Z,0,25,2.000000e-06
Varden,CPAM-Z,0,95,4.000000e-06
Varden,CPAM-Z,0,83,3.000000e-06
Varden,CPAM-Z,0,15,2.000000e-06
Varden,CPAM-Z,0,68,2.000000e-06
Varden,CPAM-Z,0,38,2.000000e-06
Varden,CPAM-Z,0,30,2.000000e-06
Varden,CPAM-Z,0,12,2.000000e-06
Varden,CPAM-Z,0,20,3.000000e-06
Varden,CPAM-Z,0,42,2.000000e-06
Varden,CPAM-Z,0,32,2.000000e-06
Varden,CPAM-Z,0,10,2.000000e-06
Varden,CPAM-Z,0,31,8.000000e-06
Varden,CPAM-Z,0,21,5.000000e-06
Varden,CPAM-Z,0,91,7.000000e-06
Varden,CPAM-Z,0,14,3.000000e-06
Varden,CPAM-Z,0,77,3.000000e-06
Varden,CPAM-Z,0,61,3.000000e-06
Varden,CPAM-Z,0,53,3.000000e-06
Varden,CPAM-Z,0,41,3.000000e-06
Varden,CPAM-Z,0,41,2.000000e-06
Varden,CPAM-Z,0,40,2.000000e-06
Varden,CPAM-Z,0,30,2.000000e-06
Varden,CPAM-Z,0,10,2.000000e-06
Varden,CPAM-Z,0,1,2.000000e-06
Varden,CPAM-Z,0,12,3.000000e-06
Varden,CPAM-Z,0,8,2.000000e-06
Varden,CPAM-Z,0,16,3.000000e-06
Varden,CPAM-Z,0,74,3.000000e-06
Varden,CPAM-Z,0,34,3.000000e-06
Varden,CPAM-Z,0,40,2.000000e-06
Varden,CPAM-Z,0,31,2.000000e-06
Varden,CPAM-Z,0,9,2.000000e-06
Varden,CPAM-Z,0,40,5.000000e-06
Varden,CPAM-Z,0,33,4.000000e-06
Varden,CPAM-Z,0,7,4.000000e-06
Varden,CPAM-Z,0,27,3.000000e-06
Varden,CPAM-Z,0,96,1.200000e-05
Varden,CPAM-Z,0,91,4.000000e-06
Varden,CPAM-Z,0,75,4.000000e-06
Varden,CPAM-Z,0,26,3.000000e-06
Varden,CPAM-Z,0,49,4.000000e-06
Varden,CPAM-Z,0,40,3.000000e-06
Varden,CPAM-Z,0,29,3.000000e-06
Varden,CPAM-Z,0,11,3.000000e-06
Varden,CPAM-Z,0,9,3.000000e-06
Varden,CPAM-Z,0,16,3.000000e-06
Varden,CPAM-Z,0,5,2.000000e-06
Varden,CPAM-Z,0,61,6.000000e-06
Varden,CPAM-Z,0,38,4.000000e-06
Varden,CPAM-Z,0,23,4.000000e-06
Varden,CPAM-Z,0,42,4.000000e-06
Varden,CPAM-Z,0,42,4.000000e-06
Varden,CPAM-Z,0,20,3.000000e-06
Varden,CPAM-Z,0,22,4.000000e-06
Varden,CPAM-Z,0,74,6.000000e-06
Varden,CPAM-Z,0,62,3.000000e-06
Varden,CPAM-Z,0,12,1.000000e-06
Varden,CPAM-Z,0,50,3.000000e-06
Varden,CPAM-Z,0,23,3.000000e-06
Varden,CPAM-Z,0,27,2.000000e-06
Varden,CPAM-Z,0,12,3.000000e-06
Varden,CPAM-Z,0,72,4.000000e-06
Varden,CPAM-Z,0,42,3.000000e-06
Varden,CPAM-Z,0,3,1.000000e-06
Varden,CPAM-Z,0,39,3.000000e-06
Varden,CPAM-Z,0,30,2.000000e-06
Varden,CPAM-Z,0,80,6.000000e-06
Varden,CPAM-Z,0,10,2.000000e-06
Varden,CPAM-Z,0,70,4.000000e-06
Varden,CPAM-Z,0,55,3.000000e-06
Varden,CPAM-Z,0,45,3.000000e-06
Varden,CPAM-Z,0,7,2.000000e-06
Varden,CPAM-Z,0,38,2.000000e-06
Varden,CPAM-Z,0,10,3.000000e-06
Varden,CPAM-Z,0,15,2.000000e-06
Varden,CPAM-Z,0,15,2.000000e-06
Varden,CPAM-Z,0,29,5.000000e-06
Varden,CPAM-Z,1,2754,6.500000e-05
Varden,CPAM-Z,1,1686,2.700000e-05
Varden,CPAM-Z,1,1191,1.300000e-05
Varden,CPAM-Z,1,950,1.400000e-05
Varden,CPAM-Z,1,241,6.000000e-06
Varden,CPAM-Z,1,495,1.000000e-05
Varden,CPAM-Z,1,1068,1.500000e-05
Varden,CPAM-Z,1,712,1.200000e-05
Varden,CPAM-Z,1,356,7.000000e-06
Varden,CPAM-Z,1,1965,1.000000e-04
Varden,CPAM-Z,1,843,1.500000e-05
Varden,CPAM-Z,1,1122,1.800000e-05
Varden,CPAM-Z,1,1028,1.700000e-05
Varden,CPAM-Z,1,980,1.300000e-05
Varden,CPAM-Z,1,631,3.000000e-05
Varden,CPAM-Z,1,9800,3.250000e-04
Varden,CPAM-Z,1,8510,1.430000e-04
Varden,CPAM-Z,1,4726,5.000000e-05
Varden,CPAM-Z,1,3851,4.400000e-05
Varden,CPAM-Z,1,350,5.000000e-06
Varden,CPAM-Z,1,3501,3.200000e-05
Varden,CPAM-Z,1,2667,3.000000e-05
Varden,CPAM-Z,1,2461,3.800000e-05
Varden,CPAM-Z,1,645,1.200000e-05
Varden,CPAM-Z,1,1816,2.200000e-05
Varden,CPAM-Z,1,761,1.200000e-05
Varden,CPAM-Z,1,1055,1.600000e-05
Varden,CPAM-Z,1,404,1.000000e-05
Varden,CPAM-Z,1,651,1.000000e-05
Varden,CPAM-Z,1,206,8.000000e-06
Varden,CPAM-Z,1,834,2.000000e-05
Varden,CPAM-Z,1,875,1.600000e-05
Varden,CPAM-Z,1,3784,5.700000e-05
Varden,CPAM-Z,1,3080,3.500000e-05
Varden,CPAM-Z,1,3021,2.900000e-05
Varden,CPAM-Z,1,864,1.300000e-05
Varden,CPAM-Z,1,2157,1.800000e-05
Varden,CPAM-Z,1,573,1.100000e-05
Varden,CPAM-Z,1,1584,2.200000e-05
Varden,CPAM-Z,1,633,1.200000e-05
Varden,CPAM-Z,1,951,1.400000e-05
Varden,CPAM-Z,1,704,1.000000e-05
Varden,CPAM-Z,1,1290,3.800000e-05
Varden,CPAM-Z,1,109,8.000000e-06
Varden,CPAM-Z,1,1181,2.400000e-05
Varden,CPAM-Z,1,278,1.000000e-05
Varden,CPAM-Z,1,903,1.600000e-05
Varden,CPAM-Z,1,5678,1.460000e-04
Varden,CPAM-Z,1,3505,4.800000e-05
Varden,CPAM-Z,1,580,1.400000e-05
Varden,CPAM-Z,1,2925,3.600000e-05
Varden,CPAM-Z,1,964,1.600000e-05
Varden,CPAM-Z,1,1961,1.800000e-05
Varden,CPAM-Z,1,1544,1.800000e-05
Varden,CPAM-Z,1,954,1.500000e-05
Varden,CPAM-Z,1,590,1.100000e-05
Varden,CPAM-Z,1,417,1.200000e-05
Varden,CPAM-Z,1,2173,5.200000e-05
Varden,CPAM-Z,1,599,1.100000e-05
Varden,CPAM-Z,1,1574,3.300000e-05
Varden,CPAM-Z,1,395,1.100000e-05
Varden,CPAM-Z,1,1179,2.000000e-05
Varden,CPAM-Z,1,1171,1.500000e-05
Varden,CPAM-Z,1,807,1.200000e-05
Varden,CPAM-Z,1,364,1.100000e-05
Varden,CPAM-Z,1,1036,5.100000e-05
Varden,CPAM-Z,1,638,1.800000e-05
Varden,CPAM-Z,1,398,1.200000e-05
Varden,CPAM-Z,1,3897,1.290000e-04
Varden,CPAM-Z,1,3060,4.600000e-05
Varden,CPAM-Z,1,2455,3.000000e-05
Varden,CPAM-Z,1,2366,2.900000e-05
Varden,CPAM-Z,1,1337,2.200000e-05
Varden,CPAM-Z,1,101,1.000000e-05
Varden,CPAM-Z,1,1236,1.800000e-05
Varden,CPAM-Z,1,1173,1.800000e-05
Varden,CPAM-Z,1,1054,1.500000e-05
Varden,CPAM-Z,1,1035,1.600000e-05
Varden,CPAM-Z,1,658,1.300000e-05
Varden,CPAM-Z,1,377,9.000000e-06
Varden,CPAM-Z,1,119,5.000000e-06
Varden,CPAM-Z,1,1029,1.800000e-05
Varden,CPAM-Z,1,177,1.000000e-05
Varden,CPAM-Z,1,852,1.700000e-05
Varden,CPAM-Z,1,605,2.000000e-05
Varden,CPAM-Z,1,837,3.200000e-05
Varden,CPAM-Z,1,6999,1.840000e-04
Varden,CPAM-Z,1,5158,8.700000e-05
Varden,CPAM-Z,1,1812,4.300000e-05
Varden,CPAM-Z,1,1339,2.000000e-05
Varden,CPAM-Z,1,720,1.300000e-05
Varden,CPAM-Z,1,619,1.600000e-05
Varden,CPAM-Z,1,473,1.100000e-05
Varden,CPAM-Z,1,3346,5.000000e-05
Varden,CPAM-Z,1,495,1.800000e-05
Varden,CPAM-Z,1,2851,4.400000e-05
Varden,CPAM-Z,1,1345,2.200000e-05
Varden,CPAM-Z,1,112,9.000000e-06
Varden,CPAM-Z,1,1233,1.800000e-05
Varden,CPAM-Z,1,676,1.300000e-05
Varden,CPAM-Z,2,208812,2.200000e-03
Varden,CPAM-Z,2,206058,2.414000e-03
Varden,CPAM-Z,2,16636,2.080000e-04
Varden,CPAM-Z,2,189422,1.483000e-03
Varden,CPAM-Z,2,72661,6.360000e-04
Varden,CPAM-Z,2,14592,1.720000e-04
Varden,CPAM-Z,2,58069,4.440000e-04
Varden,CPAM-Z,2,49260,3.780000e-04
Varden,CPAM-Z,2,46264,3.250000e-04
Varden,CPAM-Z,2,37768,2.770000e-04
Varden,CPAM-Z,2,23257,1.890000e-04
Varden,CPAM-Z,2,13746,1.680000e-04
Varden,CPAM-Z,2,14511,2.360000e-04
Varden,CPAM-Z,2,116761,1.294000e-03
Varden,CPAM-Z,2,12779,1.880000e-04
Varden,CPAM-Z,2,103982,9.920000e-04
Varden,CPAM-Z,2,22836,3.450000e-04
Varden,CPAM-Z,2,21628,2.880000e-04
Varden,CPAM-Z,2,15280,1.950000e-04
Varden,CPAM-Z,2,81146,8.340000e-04
Varden,CPAM-Z,2,75003,7.630000e-04
Varden,CPAM-Z,2,69080,7.440000e-04
Varden,CPAM-Z,2,60826,6.130000e-04
Varden,CPAM-Z,2,10991,1.970000e-04
Varden,CPAM-Z,2,49835,6.100000e-04
Varden,CPAM-Z,2,37975,4.210000e-04
Varden,CPAM-Z,2,22804,2.760000e-04
Varden,CPAM-Z,2,12308,1.550000e-04
Varden,CPAM-Z,2,10496,1.280000e-04
Varden,CPAM-Z,2,15171,1.950000e-04
Varden,CPAM-Z,2,11860,1.700000e-04
Varden,CPAM-Z,2,180321,1.130000e-03
Varden,CPAM-Z,2,100824,7.790000e-04
Varden,CPAM-Z,2,24139,3.220000e-04
Varden,CPAM-Z,2,15406,1.230000e-04
Varden,CPAM-Z,2,76685,6.970000e-04
Varden,CPAM-Z,2,52622,4.850000e-04
Varden,CPAM-Z,2,34179,2.960000e-04
Varden,CPAM-Z,2,15369,1.920000e-04
Varden,CPAM-Z,2,18810,2.520000e-04
Varden,CPAM-Z,2,18443,2.240000e-04
Varden,CPAM-Z,2,24063,2.470000e-04
Varden,CPAM-Z,2,19752,2.240000e-04
Varden,CPAM-Z,2,79497,9.720000e-04
Varden,CPAM-Z,2,31909,4.350000e-04
Varden,CPAM-Z,2,31444,3.140000e-04
Varden,CPAM-Z,2,27074,2.670000e-04
Varden,CPAM-Z,2,16361,2.250000e-04
Varden,CPAM-Z,2,10713,1.520000e-04
Varden,CPAM-Z,2,47588,6.150000e-04
Varden,CPAM-Z,2,14892,2.250000e-04
Varden,CPAM-Z,2,32696,4.020000e-04
Varden,CPAM-Z,2,17602,1.990000e-04
Varden,CPAM-Z,2,15094,1.700000e-04
Varden,CPAM-Z,2,381277,3.176000e-03
Varden,CPAM-Z,2,271070,3.190000e-03
Varden,CPAM-Z,2,171620,1.669000e-03
Varden,CPAM-Z,2,66274,5.460000e-04
Varden,CPAM-Z,2,52684,3.880000e-04
Varden,CPAM-Z,2,50194,4.040000e-04
Varden,CPAM-Z,2,40578,4.000000e-04
Varden,CPAM-Z,2,32307,3.150000e-04
Varden,CPAM-Z,2,25548,2.590000e-04
Varden,CPAM-Z,2,14100,1.750000e-04
Varden,CPAM-Z,2,11448,1.310000e-04
Varden,CPAM-Z,2,13590,1.490000e-04
Varden,CPAM-Z,2,105346,9.730000e-04
Varden,CPAM-Z,2,76448,8.020000e-04
Varden,CPAM-Z,2,30610,3.690000e-04
Varden,CPAM-Z,2,16119,2.100000e-04
Varden,CPAM-Z,2,14491,1.500000e-04
Varden,CPAM-Z,2,45838,3.650000e-04
Varden,CPAM-Z,2,34302,3.460000e-04
Varden,CPAM-Z,2,23429,2.240000e-04
Varden,CPAM-Z,2,11586,1.230000e-04
Varden,CPAM-Z,2,11843,1.340000e-04
Varden,CPAM-Z,2,10873,1.280000e-04
Varden,CPAM-Z,2,11536,1.390000e-04
Varden,CPAM-Z,2,28898,4.070000e-04
Varden,CPAM-Z,2,23907,3.460000e-04
Varden,CPAM-Z,2,14499,2.140000e-04
Varden,CPAM-Z,2,99450,1.074000e-03
Varden,CPAM-Z,2,96261,9.260000e-04
Varden,CPAM-Z,2,38082,4.320000e-04
Varden,CPAM-Z,2,12667,1.750000e-04
Varden,CPAM-Z,2,25415,2.900000e-04
Varden,CPAM-Z,2,21317,2.230000e-04
Varden,CPAM-Z,2,15669,1.670000e-04
Varden,CPAM-Z,2,58179,4.330000e-04
Varden,CPAM-Z,2,57463,4.050000e-04
Varden,CPAM-Z,2,15949,2.200000e-04
Varden,CPAM-Z,2,41514,3.390000e-04
Varden,CPAM-Z,2,40406,3.400000e-04
Varden,CPAM-Z,2,39867,3.080000e-04
Varden,CPAM-Z,2,15851,1.610000e-04
Varden,CPAM-Z,2,24016,1.640000e-04
Varden,CPAM-Z,2,22451,1.930000e-04
Varden,CPAM-Z,2,21130,1.840000e-04
Varden,CPAM-Z,2,14714,2.160000e-04
Varden,CPAM-Z,2,110207,2.305000e-03
Varden,KdTree,0,9,1.700000e-05
Varden,KdTree,0,76,1.100000e-05
Varden,KdTree,0,38,2.000000e-06
Varden,KdTree,0,38,2.000000e-06
Varden,KdTree,0,40,2.000000e-06
Varden,KdTree,0,4,1.000000e-06
Varden,KdTree,0,36,2.000000e-06
Varden,KdTree,0,42,3.000000e-06
Varden,KdTree,0,26,1.000000e-06
Varden,KdTree,0,16,1.000000e-06
Varden,KdTree,0,35,6.000000e-06
Varden,KdTree,0,83,5.000000e-06
Varden,KdTree,0,14,0.000000e+00
Varden,KdTree,0,69,2.000000e-06
Varden,KdTree,0,9,1.000000e-06
Varden,KdTree,0,60,2.000000e-06
Varden,KdTree,0,55,1.000000e-06
Varden,KdTree,0,15,1.000000e-06
Varden,KdTree,0,40,1.000000e-06
Varden,KdTree,0,27,1.000000e-06
Varden,KdTree,0,13,1.000000e-06
Varden,KdTree,0,5,1.000000e-06
Varden,KdTree,0,25,3.000000e-06
Varden,KdTree,0,95,3.000000e-06
Varden,KdTree,0,83,2.000000e-06
Varden,KdTree,0,15,0.000000e+00
Varden,KdTree,0,68,1.000000e-06
Varden,KdTree,0,38,1.000000e-06
Varden,KdTree,0,30,1.000000e-06
Varden,KdTree,0,12,1.000000e-06
Varden,KdTree,0,20,4.000000e-06
Varden,KdTree,0,42,2.000000e-06
Varden,KdTree,0,32,1.000000e-06
Varden,KdTree,0,10,1.000000e-06
Varden,KdTree,0,31,5.000000e-06
Varden,KdTree,0,21,1.000000e-06
Varden,KdTree,0,91,6.000000e-06
Varden,KdTree,0,14,1.000000e-06
Varden,KdTree,0,77,2.000000e-06
Varden,KdTree,0,61,1.000000e-06
Varden,KdTree,0,53,1.000000e-06
Varden,KdTree,0,41,1.000000e-06
Varden,KdTree,0,41,1.000000e-06
Varden,KdTree,0,40,1.000000e-06
Varden,KdTree,0,30,1.000000e-06
Varden,KdTree,0,10,1.000000e-06
Varden,KdTree,0,1,1.000000e-06
Varden,KdTree,0,12,1.000000e-06
Varden,KdTree,0,8,1.000000e-06
Varden,KdTree,0,16,1.000000e-06
Varden,KdTree,0,74,8.000000e-06
Varden,KdTree,0,34,3.000000e-06
Varden,KdTree,0,40,2.000000e-06
Varden,KdTree,0,31,1.000000e-06
Varden,KdTree,0,9,1.000000e-06
Varden,KdTree,0,40,7.000000e-06
Varden,KdTree,0,33,2.000000e-06
Varden,KdTree,0,7,2.000000e-06
Varden,KdTree,0,27,1.000000e-06
Varden,KdTree,0,96,6.000000e-06
Varden,KdTree,0,91,2.000000e-06
Varden,KdTree,0,75,1.000000e-06
Varden,KdTree,0,26,2.000000e-06
Varden,KdTree,0,49,2.000000e-06
Varden,KdTree,0,40,1.000000e-06
Varden,KdTree,0,29,1.000000e-06
Varden,KdTree,0,11,1.000000e-06
Varden,KdTree,0,9,1.000000e-06
Varden,KdTree,0,16,1.000000e-06
Varden,KdTree,0,5,1.000000e-06
Varden,KdTree,0,61,1.100000e-05
Varden,KdTree,0,38,7.000000e-06
Varden,KdTree,0,23,3.000000e-06
Varden,KdTree,0,42,6.000000e-06
Varden,KdTree,0,42,2.000000e-06
Varden,KdTree,0,20,1.000000e-06
Varden,KdTree,0,22,1.000000e-06
Varden,KdTree,0,74,4.000000e-06
Varden,KdTree,0,62,2.000000e-06
Varden,KdTree,0,12,1.000000e-06
Varden,KdTree,0,50,1.000000e-06
Varden,KdTree,0,23,2.000000e-06
Varden,KdTree,0,27,2.000000e-06
Varden,KdTree,0,12,2.000000e-06
Varden,KdTree,0,72,4.000000e-06
Varden,KdTree,0,42,1.000000e-06
Varden,KdTree,0,3,0.000000e+00
Varden,KdTree,0,39,1.000000e-06
Varden,KdTree,0,30,1.000000e-06
Varden,KdTree,0,80,3.000000e-06
Varden,KdTree,0,10,1.000000e-06
Varden,KdTree,0,70,2.000000e-06
Varden,KdTree,0,55,1.000000e-06
Varden,KdTree,0,45,1.000000e-06
Varden,KdTree,0,7,1.000000e-06
Varden,KdTree,0,38,1.000000e-06
Varden,KdTree,0,10,0.000000e+00
Varden,KdTree,0,15,1.000000e-06
Varden,KdTree,0,15,3.000000e-06
Varden,KdTree,0,29,3.000000e-06
Varden,KdTree,1,2754,8.300000e-05
Varden,KdTree,1,1686,1.300000e-05
Varden,KdTree,1,1191,1.200000e-05
Varden,KdTree,1,950,1.000000e-05
Varden,KdTree,1,241,4.000000e-06
Varden,KdTree,1,495,8.000000e-06
Varden,KdTree,1,1068,1.200000e-05
Varden,KdTree,1,712,7.000000e-06
Varden,KdTree,1,356,4.000000e-06
Varden,KdTree,1,1965,1.020000e-04
Varden,KdTree,1,843,9.000000e-06
Varden,KdTree,1,1122,1.400000e-05
Varden,KdTree,1,1028,1.100000e-05
Varden,KdTree,1,980,9.000000e-06
Varden,KdTree,1,631,2.700000e-05
Varden,KdTree,1,9800,3.000000e-04
Varden,KdTree,1,8510,8.100000e-05
Varden,KdTree,1,4726,6.600000e-05
Varden,KdTree,1,3851,2.800000e-05
Varden,KdTree,1,350,3.000000e-06
Varden,KdTree,1,3501,2.500000e-05
Varden,KdTree,1,2667,1.900000e-05
Varden,KdTree,1,2461,1.900000e-05
Varden,KdTree,1,645,7.000000e-06
Varden,KdTree,1,1816,1.400000e-05
Varden,KdTree,1,761,6.000000e-06
Varden,KdTree,1,1055,9.000000e-06
Varden,KdTree,1,404,5.000000e-06
Varden,KdTree,1,651,6.000000e-06
Varden,KdTree,1,206,6.000000e-06
Varden,KdTree,1,834,1.000000e-05
Varden,KdTree,1,875,1.600000e-05
Varden,KdTree,1,3784,7.300000e-05
Varden,KdTree,1,3080,2.600000e-05
Varden,KdTree,1,3021,2.300000e-05
Varden,KdTree,1,864,1.100000e-05
Varden,KdTree,1,2157,1.800000e-05
Varden,KdTree,1,573,7.000000e-06
Varden,KdTree,1,1584,1.200000e-05
Varden,KdTree,1,633,8.000000e-06
Varden,KdTree,1,951,9.000000e-06
Varden,KdTree,1,704,6.000000e-06
Varden,KdTree,1,1290,4.700000e-05
Varden,KdTree,1,109,4.000000e-06
Varden,KdTree,1,1181,1.100000e-05
Varden,KdTree,1,278,4.000000e-06
Varden,KdTree,1,903,9.000000e-06
Varden,KdTree,1,5678,2.010000e-04
Varden,KdTree,1,3505,4.900000e-05
Varden,KdTree,1,580,1.500000e-05
Varden,KdTree,1,2925,2.200000e-05
Varden,KdTree,1,964,1.500000e-05
Varden,KdTree,1,1961,1.800000e-05
Varden,KdTree,1,1544,1.700000e-05
Varden,KdTree,1,954,1.000000e-05
Varden,KdTree,1,590,6.000000e-06
Varden,KdTree,1,417,7.000000e-06
Varden,KdTree,1,2173,5.900000e-05
Varden,KdTree,1,599,8.000000e-06
Varden,KdTree,1,1574,2.000000e-05
Varden,KdTree,1,395,5.000000e-06
Varden,KdTree,1,1179,1.400000e-05
Varden,KdTree,1,1171,1.100000e-05
Varden,KdTree,1,807,1.000000e-05
Varden,KdTree,1,364,7.000000e-06
Varden,KdTree,1,1036,5.600000e-05
Varden,KdTree,1,638,1.200000e-05
Varden,KdTree,1,398,8.000000e-06
Varden,KdTree,1,3897,1.570000e-04
Varden,KdTree,1,3060,3.000000e-05
Varden,KdTree,1,2455,1.900000e-05
Varden,KdTree,1,2366,1.400000e-05
Varden,KdTree,1,1337,9.000000e-06
Varden,KdTree,1,101,6.000000e-06
Varden,KdTree,1,1236,1.000000e-05
Varden,KdTree,1,1173,1.000000e-05
Varden,KdTree,1,1054,9.000000e-06
Varden,KdTree,1,1035,7.000000e-06
Varden,KdTree,1,658,5.000000e-06
Varden,KdTree,1,377,4.000000e-06
Varden,KdTree,1,119,3.000000e-06
Varden,KdTree,1,1029,1.000000e-05
Varden,KdTree,1,177,5.000000e-06
Varden,KdTree,1,852,9.000000e-06
Varden,KdTree,1,605,1.100000e-05
Varden,KdTree,1,837,2.000000e-05
Varden,KdTree,1,6999,2.570000e-04
Varden,KdTree,1,5158,6.500000e-05
Varden,KdTree,1,1812,1.500000e-05
Varden,KdTree,1,1339,1.400000e-05
Varden,KdTree,1,720,8.000000e-06
Varden,KdTree,1,619,9.000000e-06
Varden,KdTree,1,473,1.200000e-05
Varden,KdTree,1,3346,4.000000e-05
Varden,KdTree,1,495,1.300000e-05
Varden,KdTree,1,2851,2.900000e-05
Varden,KdTree,1,1345,1.200000e-05
Varden,KdTree,1,112,4.000000e-06
Varden,KdTree,1,1233,1.200000e-05
Varden,KdTree,1,676,8.000000e-06
Varden,KdTree,2,208812,1.457000e-03
Varden,KdTree,2,206058,1.850000e-03
Varden,KdTree,2,16636,1.670000e-04
Varden,KdTree,2,189422,1.132000e-03
Varden,KdTree,2,72661,5.330000e-04
Varden,KdTree,2,14592,1.260000e-04
Varden,KdTree,2,58069,3.670000e-04
Varden,KdTree,2,49260,3.150000e-04
Varden,KdTree,2,46264,2.810000e-04
Varden,KdTree,2,37768,2.420000e-04
Varden,KdTree,2,23257,2.060000e-04
Varden,KdTree,2,13746,1.190000e-04
Varden,KdTree,2,14511,1.590000e-04
Varden,KdTree,2,116761,8.320000e-04
Varden,KdTree,2,12779,1.500000e-04
Varden,KdTree,2,103982,6.190000e-04
Varden,KdTree,2,22836,3.310000e-04
Varden,KdTree,2,21628,2.800000e-04
Varden,KdTree,2,15280,2.600000e-04
Varden,KdTree,2,81146,7.070000e-04
Varden,KdTree,2,75003,6.050000e-04
Varden,KdTree,2,69080,5.560000e-04
Varden,KdTree,2,60826,4.870000e-04
Varden,KdTree,2,10991,1.630000e-04
Varden,KdTree,2,49835,4.070000e-04
Varden,KdTree,2,37975,2.960000e-04
Varden,KdTree,2,22804,2.360000e-04
Varden,KdTree,2,12308,1.430000e-04
Varden,KdTree,2,10496,1.150000e-04
Varden,KdTree,2,15171,2.280000e-04
Varden,KdTree,2,11860,1.400000e-04
Varden,KdTree,2,180321,9.810000e-04
Varden,KdTree,2,100824,1.146000e-03
Varden,KdTree,2,24139,2.540000e-04
Varden,KdTree,2,15406,1.260000e-04
Varden,KdTree,2,76685,6.980000e-04
Varden,KdTree,2,52622,4.880000e-04
Varden,KdTree,2,34179,3.870000e-04
Varden,KdTree,2,15369,2.140000e-04
Varden,KdTree,2,18810,2.550000e-04
Varden,KdTree,2,18443,2.360000e-04
Varden,KdTree,2,24063,2.130000e-04
Varden,KdTree,2,19752,1.910000e-04
Varden,KdTree,2,79497,1.168000e-03
Varden,KdTree,2,31909,5.090000e-04
Varden,KdTree,2,31444,3.420000e-04
Varden,KdTree,2,27074,2.640000e-04
Varden,KdTree,2,16361,2.390000e-04
Varden,KdTree,2,10713,1.640000e-04
Varden,KdTree,2,47588,7.100000e-04
Varden,KdTree,2,14892,2.540000e-04
Varden,KdTree,2,32696,4.410000e-04
Varden,KdTree,2,17602,2.190000e-04
Varden,KdTree,2,15094,1.890000e-04
Varden,KdTree,2,381277,3.012000e-03
Varden,KdTree,2,271070,2.887000e-03
Varden,KdTree,2,171620,1.130000e-03
Varden,KdTree,2,66274,2.890000e-04
Varden,KdTree,2,52684,3.260000e-04
Varden,KdTree,2,50194,3.640000e-04
Varden,KdTree,2,40578,2.780000e-04
Varden,KdTree,2,32307,2.180000e-04
Varden,KdTree,2,25548,2.020000e-04
Varden,KdTree,2,14100,1.740000e-04
Varden,KdTree,2,11448,1.480000e-04
Varden,KdTree,2,13590,1.390000e-04
Varden,KdTree,2,105346,7.740000e-04
Varden,KdTree,2,76448,6.790000e-04
Varden,KdTree,2,30610,3.340000e-04
Varden,KdTree,2,16119,1.630000e-04
Varden,KdTree,2,14491,1.610000e-04
Varden,KdTree,2,45838,4.330000e-04
Varden,KdTree,2,34302,3.180000e-04
Varden,KdTree,2,23429,2.360000e-04
Varden,KdTree,2,11586,1.290000e-04
Varden,KdTree,2,11843,1.200000e-04
Varden,KdTree,2,10873,1.310000e-04
Varden,KdTree,2,11536,1.330000e-04
Varden,KdTree,2,28898,4.460000e-04
Varden,KdTree,2,23907,2.950000e-04
Varden,KdTree,2,14499,2.020000e-04
Varden,KdTree,2,99450,9.530000e-04
Varden,KdTree,2,96261,7.800000e-04
Varden,KdTree,2,38082,3.210000e-04
Varden,KdTree,2,12667,1.770000e-04
Varden,KdTree,2,25415,2.110000e-04
Varden,KdTree,2,21317,2.090000e-04
Varden,KdTree,2,15669,1.590000e-04
Varden,KdTree,2,58179,4.810000e-04
Varden,KdTree,2,57463,3.730000e-04
Varden,KdTree,2,15949,1.850000e-04
Varden,KdTree,2,41514,3.770000e-04
Varden,KdTree,2,40406,3.020000e-04
Varden,KdTree,2,39867,3.200000e-04
Varden,KdTree,2,15851,2.390000e-04
Varden,KdTree,2,24016,2.000000e-04
Varden,KdTree,2,22451,1.930000e-04
Varden,KdTree,2,21130,1.850000e-04
Varden,KdTree,2,14714,1.200000e-04
Varden,KdTree,2,110207,2.396000e-03
Varden,OrthTree,0,9,1.400000e-05
Varden,OrthTree,0,76,1.500000e-05
Varden,OrthTree,0,38,3.000000e-06
Varden,OrthTree,0,38,3.000000e-06
Varden,OrthTree,0,40,2.000000e-06
Varden,OrthTree,0,4,1.000000e-06
Varden,OrthTree,0,36,2.000000e-06
Varden,OrthTree,0,42,5.000000e-06
Varden,OrthTree,0,26,2.000000e-06
Varden,OrthTree,0,16,2.000000e-06
Varden,OrthTree,0,35,4.000000e-06
Varden,OrthTree,0,83,9.000000e-06
Varden,OrthTree,0,14,2.000000e-06
